Letter,MAD1,ptp1,SC1,fftPeak1,meanFFTOne1,meanFFTTwo1,meanFFTThree1,meanFFTFour1,meanFFTFive1,stdFFTOne1,stdFFTTwo1,stdFFTThree1,stdFFTFour1,stdFFTFive1,meanSTFTOne1,meanSTFTTwo1,meanSTFTThree1,meanSTFTFour1,meanSTFTFive1,stdSTFTOne1,stdSTFTTwo1,stdSTFTThree1,stdSTFTFour1,stdSTFTFive1,MAD2,ptp2,SC2,fftPeak2,meanFFTOne2,meanFFTTwo2,meanFFTThree2,meanFFTFour2,meanFFTFive2,stdFFTOne2,stdFFTTwo2,stdFFTThree2,stdFFTFour2,stdFFTFive2,meanSTFTOne2,meanSTFTTwo2,meanSTFTThree2,meanSTFTFour2,meanSTFTFive2,stdSTFTOne2,stdSTFTTwo2,stdSTFTThree2,stdSTFTFour2,stdSTFTFive2
F,0.46157388,8.33549611,0.170345787,4.464285714,76.16527927,97.17622881,17.66148247,7.274703185,6.380284967,1.197415498,5.15620865,1.459491609,5.248346283,1.222965933,3.39766637,5.238521446,1.121588545,0.522140041,0.961707606,0.167228771,0.730475942,0.122770422,0.185041914,0.05001947,0.455533053,8.29944224,0.166076163,4.464285714,77.1451356,96.2915733,19.9834856,4.983817274,7.818757894,2.746421646,5.143115142,1.220434299,5.654565972,1.385081856,3.438832966,5.499720564,1.151696994,0.641984104,0.897801146,0.141603234,0.720141337,0.131945877,0.197843515,0.05096036
F,0.46211814,10.1248763,0.15999586,4.464285714,83.48044555,78.77301414,48.25086211,6.930265471,16.46966286,4.009556333,8.421790129,3.651470471,5.110466407,0.942006939,3.977215729,7.482063762,1.465947576,2.267533253,0.898229973,0.190475447,0.730878582,0.133665799,0.188591363,0.052339768,0.46740001,10.02184664,0.158554477,4.464285714,85.63307452,79.20457958,40.52034705,10.87335216,19.26735312,8.750843154,6.582487747,1.656301244,5.94322402,1.803725555,3.92580737,7.173342191,1.511016858,1.914296355,0.942296336,0.153906482,0.712874983,0.09917524,0.18364946,0.045450147
F,0.464185007,10.50556326,0.173414413,4.464285714,72.4794974,85.9702793,45.38990001,26.19133739,6.168738862,1.387412168,5.207184011,1.201734989,5.318201969,1.155636752,3.908037712,6.368422251,1.335589445,1.13646296,1.059265745,0.179731798,0.8445017,0.137534059,0.221624702,0.049194862,0.479634532,11.29008763,0.181689508,5.357142857,68.17063952,91.88352351,41.56913542,14.48015792,12.5733703,4.267893299,6.263999025,1.487416016,7.381270367,1.501161113,3.912743005,6.311314618,1.501891843,1.396452388,1.062881818,0.15748186,0.838646365,0.121518643,0.236529942,0.044010959
F,0.480996742,8.295524333,0.161829917,4.464285714,76.06979245,96.57080069,16.83186018,2.98942007,12.24728875,2.481348026,6.766929861,1.303661049,5.111526843,1.051508151,3.502798288,5.629486332,1.103711723,1.082647236,0.795012512,0.188756766,0.611298002,0.117023158,0.165040706,0.036887267,0.481882727,8.483746677,0.159016278,4.464285714,77.63724465,94.85152231,18.12841957,9.295034004,9.765485078,4.444981447,6.140436253,1.285415964,5.273710646,1.259143091,3.477058356,5.660089291,1.100326933,0.832594335,0.839980798,0.121563442,0.621031456,0.087127008,0.157096429,0.04092606
F,0.42942341,9.884731127,0.150907575,4.464285714,83.94843022,86.52010661,32.79488777,19.55624195,6.41388453,1.84952228,6.158553992,1.086160383,5.221132962,1.341409978,3.512653872,6.089389339,1.135633617,1.171396923,0.865738046,0.228025148,0.637695806,0.097891192,0.153054512,0.04178538,0.412826009,10.56270649,0.149453733,4.464285714,84.4245213,81.12366564,44.78759506,18.93247592,7.269071086,1.869371888,6.813030705,1.256850521,5.758365319,1.661096567,3.600539317,6.635417795,1.254565063,1.501306858,0.841156458,0.279301028,0.64872322,0.106919536,0.169959821,0.045472033
F,0.448880872,8.652099666,0.150499162,4.464285714,87.35405408,88.11134625,17.49784012,4.740851601,12.23781903,1.687978355,9.32009172,3.186181354,4.25813594,1.249502871,3.370140789,6.146601792,1.115905935,1.336937831,0.797177197,0.154319207,0.608403243,0.082956072,0.152096293,0.038670242,0.443979817,9.667076628,0.152516236,4.464285714,87.40705755,85.1908142,21.79179318,11.493452,18.6278477,7.275265268,5.771216363,0.98792032,5.783993375,1.253675896,3.48108545,6.577049441,1.24548888,1.494851896,0.850813222,0.250684597,0.640898838,0.100121507,0.168676026,0.036918478
F,0.52843493,8.759364072,0.179768653,4.464285714,75.3697658,89.54132084,26.37149762,9.996999851,7.58942773,1.438204472,6.7021311,2.015107279,5.930532153,1.015351758,3.800655636,4.967788459,1.348556814,0.891750855,1.049127463,0.154294001,0.811482975,0.106652046,0.230602115,0.043986181,0.530237141,8.304507798,0.181495402,4.464285714,76.20143478,90.41828294,22.93699184,5.716704001,8.363157681,3.296670804,6.052698681,1.310279607,6.369573079,1.393038864,3.758912402,4.770636697,1.328695917,0.694093204,1.090985425,0.151142728,0.854047454,0.138125146,0.224588835,0.04937705
F,0.452764801,8.649981412,0.15283179,4.464285714,85.69418584,88.49156937,20.40979861,11.1790292,9.041635199,2.883776816,7.083977928,1.698289122,5.666384194,0.987612204,3.469779478,5.199022194,1.132297388,0.8303672,0.856254003,0.196180945,0.643885557,0.124683149,0.160069483,0.038434513,0.441011688,8.820329999,0.143150559,4.464285714,86.78352696,88.89027763,19.80393475,11.09327152,5.67678522,2.144913105,4.347985937,1.254085666,4.828426771,1.043970501,3.377505168,5.228926345,0.955788887,0.553703263,0.741219147,0.111333549,0.600210268,0.10636538,0.166637418,0.041112788
F,0.4957629,8.628139568,0.151753811,3.571428571,83.66948319,88.40535199,19.13999009,6.571211433,6.13302385,2.508112427,7.149931186,2.183495014,5.053311893,0.94410681,3.52701525,5.682105232,1.055114477,0.835544572,0.827703456,0.137900755,0.654151387,0.104515065,0.175410295,0.044311828,0.474981992,8.983195496,0.145165549,3.571428571,86.03298856,87.60334346,18.16038761,7.264833925,4.916172266,1.362789688,4.256240435,0.994880185,4.421620875,1.093552412,3.421033425,5.744109974,0.926539852,0.53692451,0.763124366,0.104678583,0.622201839,0.117443458,0.153348081,0.034631267
F,0.415470256,9.143538196,0.140174504,4.464285714,83.9858931,91.09119617,20.15231089,10.7245505,6.740968845,2.58215276,5.862438296,1.523196924,3.89351154,0.909404501,3.285989436,5.728898441,0.962674215,0.724974569,0.703797412,0.156307952,0.562796113,0.104696886,0.147752328,0.038722014,0.407770137,8.961104643,0.13579321,4.464285714,85.36500972,90.02589159,21.04811856,13.51914207,5.259115389,2.041343523,3.435274072,0.759115879,4.418568562,0.91481131,3.248451602,5.731459819,0.874897708,0.505634493,0.703758177,0.091245664,0.548030734,0.104473803,0.131316071,0.044393671
F,0.430242899,9.191885259,0.126899923,3.571428571,86.60272379,84.42487375,24.9061402,20.72340329,5.896451226,2.946418342,5.200948699,1.050932045,4.671970145,0.949390124,3.340167312,5.953079112,0.880673182,0.913120595,0.593774973,0.129265139,0.45134236,0.041295333,0.126024084,0.024022455,0.416776856,10.09183699,0.132233052,3.571428571,87.17660138,81.7969911,31.56978364,20.89935275,5.501469342,1.725495079,6.186504071,1.500117486,5.648187065,0.904822576,3.395658947,6.381110155,0.997315068,1.185808306,0.639069191,0.234945082,0.457866823,0.084940126,0.123010905,0.033860894
G,0.341808382,13.59835792,0.127264118,8.035714286,100.3011643,55.03416634,49.22984509,31.95342663,15.7247458,4.571931326,12.36102802,4.251736747,4.439226534,0.862548789,3.39746216,9.014045646,0.968006253,2.967280538,0.407024815,0.86834276,0.234734495,0.331895142,0.053630297,0.043573242,0.31705279,14.16246988,0.110116594,10.71428571,99.93567482,49.55916103,59.40668134,29.96381682,12.84696765,2.934168647,3.870915343,2.024356532,6.12735817,1.089301003,3.342963764,9.262795478,0.832051941,2.71049052,0.296836007,0.615968241,0.162093235,0.170933061,0.040442654,0.026605123
G,0.32194806,14.11720909,0.11649352,7.142857143,102.8765139,51.72008456,47.05077948,32.32356201,19.46824148,8.109525008,9.844546811,2.4849018,3.341664874,1.343826603,3.378421431,8.990066939,0.916324197,2.458512225,0.344549571,0.364653372,0.264944266,0.238229022,0.070081087,0.057912016,0.276363756,13.39175952,0.105480645,7.142857143,102.9494488,48.80220016,53.05338672,32.02841283,17.96340433,3.610725218,6.121664452,1.445322973,2.640297228,1.357708829,3.248265447,9.207329083,0.860093528,2.430864736,0.282691013,0.335316107,0.194778854,0.112034949,0.046005512,0.01041
G,0.323395655,16.95109164,0.106838403,9.821428571,87.98424357,31.34285526,76.05309073,50.97188747,10.31941555,3.184616154,5.331312238,0.947348017,2.543512833,0.934598593,3.443900206,9.053118519,0.928744378,2.627398361,0.275858355,0.183553756,0.207031062,0.088309483,0.05452477,0.025648034,0.313999396,16.17764994,0.108576693,9.821428571,93.00527422,37.96622969,74.53977554,35.42759264,15.64628019,2.624219379,4.5663472,3.712759679,2.752196119,0.471023227,3.550051704,9.698120007,0.96389966,2.990423004,0.278624368,0.313739998,0.190472852,0.092980034,0.050865935,0.023124593
G,0.39551236,13.85463988,0.111193353,8.035714286,105.9897734,69.77328036,16.75564056,10.1580359,14.51233447,9.333220269,7.028111214,1.397774453,3.895830579,1.531680427,3.109588597,7.103119162,0.776349764,1.651247914,0.434800793,0.385891898,0.307809304,0.13028622,0.077004976,0.023101786,0.322024996,11.94164762,0.100367187,8.035714286,105.5128083,63.94262246,35.43376606,19.10150354,15.02665597,4.437998465,4.051481437,1.37312996,3.428063053,0.989337478,3.140020849,8.531854513,0.759472488,1.925550671,0.319633707,0.307643351,0.223275591,0.135798932,0.05378885,0.020328758
G,0.356224812,15.71155867,0.120340141,5.357142857,103.3705144,53.80032685,47.39629886,24.90232769,17.96476716,6.220602362,10.08190348,2.192258602,4.049523584,1.595467545,3.44168105,7.313335616,1.033761004,1.953243722,0.47124031,0.332105465,0.330327676,0.112936711,0.081316031,0.019615577,0.277720485,16.18517173,0.108802851,5.357142857,100.4749503,40.238646,65.19236605,30.79059761,16.77072678,4.221367205,5.298641903,1.787125044,2.618419205,0.854865296,3.153249074,7.557574041,0.933596839,2.011562653,0.329525078,0.235360388,0.232782524,0.089585713,0.05567652,0.018589502
G,0.318310444,13.75952737,0.113268409,6.25,91.59996122,36.96961586,68.26604325,48.95145562,15.59481821,5.074250783,6.728018253,2.024994412,3.844490834,1.542602655,3.474016109,9.323756973,1.030820701,2.670287222,0.363714223,0.297894318,0.260208767,0.084118903,0.071704574,0.015878803,0.274682865,14.18538687,0.104525486,9.821428571,97.78851649,36.14207907,68.14667662,39.53137377,12.24927753,3.008202179,4.435041161,2.650563592,3.163356712,0.749768681,3.237387667,9.542299447,0.909128566,2.557672975,0.303565996,0.284400248,0.201981611,0.040030973,0.052254374,0.010823696
G,0.451129838,12.81849964,0.129510184,5.357142857,101.5276335,70.51249349,24.04363215,11.82971837,19.31880086,9.392217664,7.729356844,1.572920536,3.693837219,1.373231091,3.663518649,7.389463241,1.034693022,2.071375009,0.599509529,0.30513094,0.450955011,0.080035451,0.114172826,0.032115521,0.360072802,12.41117689,0.107207955,8.928571429,108.9760315,59.61081771,32.87721701,18.10185407,11.63289968,4.621456185,4.37992909,1.36273048,2.893090441,0.581002833,3.437256394,8.29986103,0.835180822,1.65165087,0.422755822,0.227964238,0.336435318,0.11551139,0.089985077,0.033415712
G,0.354004576,12.44974902,0.119173009,5.357142857,100.7584717,50.88318628,48.70493429,35.24176667,20.4965752,8.116502318,8.782447839,1.154781927,4.198916018,1.582326891,3.669511542,9.007705993,1.081932865,2.595885225,0.450689742,0.348819135,0.322364349,0.186046296,0.079119789,0.045209683,0.30693888,12.39103359,0.107727915,12.5,103.3601711,43.54253929,54.4967848,37.19383862,13.12892437,1.665120723,5.56519613,2.700591699,3.313334967,1.029407376,3.390741836,9.25166747,0.918705507,2.37234331,0.376934079,0.332818342,0.260797293,0.099540254,0.069794879,0.026689744
G,0.431828917,10.31482123,0.122846843,4.464285714,96.4832141,81.99835562,16.6562359,4.272716815,9.571281658,4.7837727,8.28617089,1.26955197,4.405414168,1.4759617,3.377389903,6.707707422,0.867624969,1.302285618,0.548808129,0.184775206,0.406648831,0.056696925,0.108526873,0.027044072,0.393641698,9.618110144,0.107988075,4.464285714,105.0863233,70.4347591,23.22523795,8.77781461,11.36956319,4.330842353,4.094335328,1.617959329,2.583207379,0.580778199,3.423274657,7.494242012,0.77939643,1.227561227,0.462666654,0.136756373,0.360234374,0.059720054,0.086602718,0.020609533
G,0.459714162,9.78757935,0.125209503,5.357142857,97.69138296,80.266663,13.31844011,2.340956054,8.279264857,3.806198077,5.926878608,1.377655789,3.429156023,1.10531008,3.41314543,6.168458194,0.843026564,1.03629582,0.601680929,0.13567672,0.467195065,0.077810574,0.125055985,0.034345811,0.376181488,11.35822837,0.111158971,5.357142857,104.5054917,67.58336998,31.3925897,11.08317489,11.58270906,5.904575604,3.055868232,0.714093879,2.728182116,0.533252535,3.333440175,7.948233102,0.820233593,1.433002459,0.493877317,0.088586995,0.401878241,0.055628187,0.098540624,0.017203316
G,0.398602042,13.89063141,0.119346903,5.357142857,106.0766699,68.75428004,22.89506283,7.404725755,14.54753647,4.862875309,6.65121178,0.829977677,3.767616543,0.832044996,3.191310223,6.502144043,0.890659561,1.918415882,0.502926034,0.485117524,0.377218556,0.169643657,0.095557741,0.033303513,0.340078558,13.29928431,0.103213265,5.357142857,111.1398916,58.94609714,28.79695793,17.09757555,11.43104565,2.203533493,5.250356336,2.884837505,2.545658129,0.66636246,3.112335413,7.304711177,0.800502136,1.635559991,0.39610268,0.270467098,0.288051988,0.086171436,0.072913133,0.018294182
G,0.369396853,12.98122305,0.125948609,5.357142857,106.0399085,66.89643327,26.12474419,2.287388381,18.54508163,2.646183479,8.761174606,1.756992769,4.433642574,1.491408219,3.245893689,7.319364424,1.038700914,2.139879719,0.577973829,0.35365013,0.434169855,0.151781831,0.10993227,0.023796682,0.322857887,11.50175713,0.114311102,9.821428571,109.7151635,65.01414485,19.77188565,5.989157259,18.79078795,3.869962069,6.830606305,2.85788004,3.308785639,0.843509182,3.035876292,7.71691683,0.931205428,1.93107912,0.48376741,0.246333866,0.35148905,0.133696748,0.092432858,0.030266819
G,0.340087528,14.63026872,0.133204093,5.357142857,104.8210093,52.3982557,42.47888145,28.85828566,17.90436093,4.51806934,15.5760357,1.605409419,5.568974459,1.965681902,3.476764251,7.712868131,1.217398875,2.810114816,0.613502116,0.638848469,0.40960023,0.2267167,0.099951233,0.045747219,0.306318984,14.78215726,0.103141178,12.5,108.1340235,49.20396208,48.24522766,25.33565136,8.284726407,4.376970549,5.532203178,2.070774073,2.257471534,0.537880483,3.142233443,7.592969878,0.86302143,1.774050147,0.396577351,0.223415725,0.27826038,0.098718342,0.064837494,0.018602632
G,0.39273638,11.0806026,0.140624836,5.357142857,100.9783564,76.7338515,11.3403823,6.512569167,17.08750515,1.828799695,11.72330328,1.08183275,5.341304979,1.901504948,3.122549432,5.258910245,1.037946032,1.645300751,0.673566254,0.276985521,0.533553055,0.089102128,0.134863156,0.030661199,0.353068698,10.73047455,0.122672579,11.60714286,103.087947,74.53802525,15.45386586,5.446361223,20.88563237,5.114279767,5.419042401,2.748729983,2.8511914,0.829204946,2.996735238,5.699234031,0.919658719,1.458288622,0.522121534,0.100515524,0.453940619,0.058090188,0.123674342,0.023313416
G,0.325242371,15.49470719,0.112970519,5.357142857,95.17842753,38.25764383,71.75545434,35.5427335,7.495432739,3.090330962,5.31528681,0.967745731,2.901244188,0.789031049,3.565994569,9.040391571,1.034265012,2.323041217,0.412627951,0.136304528,0.312968983,0.076945174,0.079228857,0.02324268,0.306733611,15.58831041,0.104803998,4.464285714,104.8992608,38.94545708,61.20114965,26.2847202,10.2673949,4.521866897,5.979866308,1.909717985,2.820045431,0.972684929,3.403519346,9.012541252,0.94608562,2.303085894,0.354326458,0.210482529,0.260428611,0.058594278,0.068119199,0.02441402
G,0.407881499,8.855624523,0.118965665,6.25,93.86668649,86.19901253,15.01722934,4.606193996,8.650992741,2.362907562,8.425159278,2.767870302,3.157990688,0.865914091,3.148527621,6.085906087,0.881091131,1.159677662,0.522740092,0.10865945,0.406360777,0.051219878,0.106679011,0.02167271,0.367387715,10.10652102,0.104648077,6.25,94.99036344,87.476128,11.58106625,4.149850334,9.789493053,2.897031448,3.288676053,1.068957429,2.324265518,0.495882094,2.98792148,6.323170283,0.699651524,0.853128576,0.414377048,0.088515087,0.317729202,0.062037335,0.081817989,0.023108551
G,0.333955198,14.04082061,0.112764945,5.357142857,99.10614034,48.89655785,56.33872004,34.6348078,18.17647448,3.890222608,4.40481795,1.312911485,4.307249177,1.353500702,3.458829595,9.218402151,0.996529105,2.451046528,0.407850476,0.306242872,0.281196847,0.106820153,0.067996732,0.020438642,0.297059502,14.40575087,0.104504986,11.60714286,101.1823638,42.17840466,64.15314022,29.7826478,12.11551309,2.215013081,5.72811187,1.103321237,2.200717907,0.611745936,3.357563883,9.549710506,0.902554132,2.458313664,0.319676357,0.273616982,0.224945423,0.075679752,0.056373603,0.012568491
G,0.359774476,12.75868368,0.125452225,6.25,109.3321384,62.44006147,23.10226414,8.965097486,14.60280122,6.016134656,12.30495259,2.678283961,5.976938934,2.800185204,3.125690629,5.803972083,1.031061327,1.682604679,0.576430766,0.364820584,0.390671995,0.055044037,0.098248379,0.026008665,0.320535786,12.6964202,0.105544697,11.60714286,109.7916319,61.09754336,32.20358798,11.33258052,13.41366269,1.971697464,4.149458717,2.396828814,3.442032251,0.851408106,2.888993608,5.998395717,0.820214799,1.388208681,0.418298599,0.193264084,0.284453779,0.053273072,0.069192064,0.019050204
G,0.339565598,15.24030293,0.123754926,5.357142857,105.7402624,51.03444339,48.10837365,23.18466704,15.17837149,7.497504213,10.87836676,1.122903454,5.968481104,1.825665445,3.24271992,6.898911328,1.075914986,1.998623697,0.506439425,0.391900213,0.329135927,0.102379112,0.083647511,0.024681964,0.310695608,14.42392923,0.100866095,10.71428571,107.0055602,45.33298375,52.56658608,27.87626025,11.95259421,3.886304113,3.441408729,0.851325216,2.266427957,0.564175138,3.074500236,6.860361939,0.8347631,1.539701741,0.332595426,0.119574106,0.250784172,0.040031514,0.063149594,0.014203627
G,0.339934241,13.06815905,0.113718722,6.25,102.296838,55.9750255,50.0357651,25.80572487,10.01984859,1.900345535,9.892741359,1.916006573,5.223428896,1.872493307,3.477655782,8.750591605,0.954920286,2.295220292,0.430262898,0.411663778,0.274494972,0.076255778,0.066153396,0.016415075,0.301569495,13.44453507,0.098601415,6.25,104.7043961,45.28667406,58.38225008,26.76856959,7.53968692,2.243795118,3.470470758,1.663756013,2.611612837,0.71815907,3.307357329,9.158525651,0.797669125,2.101707761,0.297484175,0.213182961,0.228495618,0.071964767,0.056756844,0.017686495
G,0.35984129,11.45072519,0.118820341,6.25,108.3004082,65.4828851,20.22802399,6.320850414,12.10397102,6.401681366,11.95315948,2.142731648,4.593629454,2.192569176,3.11094014,5.636114795,0.937691046,1.54218542,0.506294226,0.289566714,0.357263618,0.054157798,0.096267754,0.024511346,0.303667611,13.49217921,0.100151842,11.60714286,108.4960082,61.5175501,36.94479561,6.483609182,12.25831929,3.020865744,4.441825375,1.815829543,1.751536432,0.353144158,2.895883801,6.177118644,0.76775682,1.377440233,0.336881558,0.105574689,0.261247355,0.052517972,0.067847896,0.015820083
G,0.419730642,11.03868923,0.134621787,3.571428571,90.31179466,87.24790899,16.75932172,6.41201349,10.56944396,4.541137321,9.771879096,2.248889497,4.692991928,1.355054006,3.168259537,5.183605297,0.976102954,1.403938625,0.637118962,0.291987375,0.486206898,0.1017188,0.124624812,0.029910965,0.368984483,10.25294973,0.110544976,3.571428571,98.51615619,77.92633897,23.86445515,15.98567778,8.76189862,2.137747536,4.370196066,1.193144323,3.083379604,0.781499162,3.155609061,6.005811206,0.817619704,1.126588517,0.47107852,0.18020761,0.369180046,0.049746383,0.096227331,0.013911366
